Date,PM2.5,PM10,NO2,NOx,CO,SO2,O3,temp,max_temp,min_temp,humid,visible
2019-06-20,24.36,53.32,18.74,20.57,0.65,4.96,32.97,25.7,32.3,22.2,65.0,6.9
2019-06-21,25.35,56.61,20.66,22.89,0.74,5.48,38.03,24.6,30.6,20.7,71.0,6.3
2019-06-22,16.58,45.48,20.04,21.76,0.69,5.06,38.81,25.1,29.4,21.6,72.0,9.2
2019-06-23,14.8,36.43,20.19,21.5,0.67,4.46,37.89,23.8,29.4,21.4,81.0,6.9
2019-06-24,18.54,44.9,21.39,22.49,0.71,4.33,32.56,24.5,29.4,21.0,79.0,7.7
2019-06-25,30.39,76.25,23.04,26.12,0.76,4.77,30.97,25.0,29.7,21.4,73.0,6.9
2019-06-26,34.69,61.12,21.39,24.94,0.76,4.15,25.3,24.6,29.8,21.6,71.0,7.7
2019-06-27,26.44,65.51,21.17,24.37,0.72,4.27,28.6,24.9,30.0,21.6,68.0,6.9
2019-06-28,26.98,85.13,21.09,23.98,0.68,4.78,33.5,25.2,31.0,21.0,62.0,6.9
2019-06-29,25.37,81.98,24.27,27.38,0.72,4.7,37.55,25.1,31.2,21.0,65.0,6.9
2019-06-30,20.16,63.53,17.51,19.15,0.63,3.91,33.55,24.6,30.6,21.6,69.0,6.9
2019-07-01,26.89,70.15,18.8,21.32,0.71,4.63,35.0,25.6,29.8,21.0,61.0,6.9
2019-07-02,20.79,62.01,19.94,23.04,0.73,5.37,39.44,25.5,30.5,21.5,64.0,6.9
2019-07-03,18.25,60.9,18.61,21.1,0.7,4.98,33.59,25.4,30.8,21.4,64.0,6.9
2019-07-04,18.92,60.19,21.98,23.35,0.79,5.09,27.13,24.4,30.8,21.6,76.0,6.9
2019-07-05,20.9,57.46,19.92,23.66,0.7,5.03,25.86,23.7,30.3,21.2,79.0,6.9
2019-07-06,16.65,51.06,21.47,25.96,0.76,5.32,29.0,23.8,29.0,20.7,75.0,6.9
2019-07-07,19.38,68.71,18.38,21.55,0.75,5.3,32.8,24.5,28.6,20.7,67.0,6.9
2019-07-08,17.24,55.7,16.23,19.26,0.76,5.8,29.35,24.4,29.2,20.6,67.0,6.9
2019-07-09,19.53,46.87,16.78,20.78,0.86,5.41,25.43,23.8,29.5,20.0,74.0,6.9
2019-07-10,31.67,50.35,19.9,22.32,0.78,5.79,30.18,23.2,29.6,20.6,74.0,6.9
2019-07-11,23.49,61.32,24.25,24.61,0.84,7.22,31.66,24.2,29.4,20.2,69.0,6.9
2019-07-12,20.95,62.33,22.71,23.18,0.79,7.87,32.12,25.3,31.0,20.8,66.0,7.7
2019-07-13,20.39,57.91,21.27,22.77,0.75,6.01,32.55,25.2,31.2,21.0,70.0,6.9
2019-07-14,19.18,51.48,20.0,20.69,0.74,6.77,31.64,24.7,30.0,21.3,69.0,6.9
2019-07-15,17.84,47.39,21.24,21.59,0.8,5.93,32.19,24.2,30.8,21.4,78.0,6.6
2019-07-16,24.91,46.99,21.88,22.16,0.8,4.12,25.04,24.8,30.4,21.0,72.0,6.9
2019-07-17,26.83,55.0,24.84,26.64,0.82,3.9,25.39,24.8,30.3,21.0,73.0,6.8
2019-07-18,30.97,62.36,27.45,28.31,0.85,4.16,23.45,24.3,29.3,21.4,79.0,6.9
2019-07-19,18.98,37.85,22.61,22.72,0.67,4.42,22.89,23.6,28.4,21.6,78.0,6.3
2019-07-20,15.96,42.66,21.56,21.45,0.63,7.4,25.53,23.4,28.4,20.6,78.0,6.9
2019-07-21,19.24,41.46,23.64,25.39,0.67,7.96,25.98,23.0,27.7,20.6,83.0,6.3
2019-07-22,15.91,41.71,24.64,26.02,0.69,6.1,27.44,22.2,27.6,19.4,82.0,6.3
2019-07-23,19.14,41.62,23.99,25.31,0.75,3.98,24.3,22.0,26.0,19.2,84.0,6.9
2019-07-24,20.89,63.75,23.42,24.67,0.67,3.69,25.88,24.3,29.0,20.0,73.0,6.9
2019-07-25,20.67,53.24,23.58,24.76,0.77,3.63,23.94,23.8,29.5,21.3,80.0,6.9
2019-07-26,20.33,53.25,23.49,24.97,0.73,4.09,21.84,22.6,28.5,20.6,78.0,6.3
2019-07-27,23.21,50.99,20.93,19.66,0.64,3.87,24.81,24.1,27.8,20.4,72.0,6.9
2019-07-28,23.3,49.13,21.15,22.03,0.71,5.9,25.68,23.4,29.0,20.6,76.0,6.3
2019-07-29,18.61,56.25,19.89,21.39,0.68,3.82,25.3,23.4,28.2,20.8,79.0,6.9
2019-07-30,23.14,56.4,21.54,24.17,0.72,3.95,23.02,22.9,27.6,20.1,78.0,6.9
2019-07-31,26.99,47.37,21.64,21.49,0.66,3.58,23.67,24.2,29.4,19.8,69.0,6.9
2019-08-01,19.87,51.46,19.76,18.94,0.69,3.68,23.76,24.7,29.9,20.5,65.0,6.9
2019-08-02,18.45,52.16,22.04,23.57,0.75,4.34,21.7,23.6,30.4,20.5,72.0,6.3
2019-08-03,18.13,46.6,19.08,20.69,0.65,4.05,25.31,23.8,27.4,20.6,70.0,6.9
2019-08-04,16.26,41.66,17.21,20.51,0.69,4.08,23.02,24.4,28.8,21.0,71.0,8.9
2019-08-05,15.08,29.63,18.83,22.65,0.65,4.26,17.14,22.4,27.9,20.6,82.0,5.5
2019-08-06,14.76,30.58,20.9,24.66,0.71,4.38,18.42,21.8,25.6,20.0,85.0,6.3
2019-08-07,14.94,32.65,20.29,25.36,0.78,4.52,14.32,22.1,25.4,20.4,87.0,6.3
2019-08-08,14.31,27.28,19.56,22.47,0.67,4.1,14.25,22.0,25.2,20.8,88.0,6.9
2019-08-09,15.53,30.16,21.17,23.29,0.71,3.44,17.32,21.8,24.8,20.0,90.0,6.3
2019-08-10,13.63,38.48,22.07,24.99,0.72,3.53,18.47,22.7,25.6,19.8,83.0,6.3
