time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2015-02-26,38,19,38,55,17,2.1,45,57,优
2015-02-27,63,45,68,60,22,2.3,39,254,良
2015-02-28,76,56,73,102,26,2.6,47,293,良
2015-03-01,59,35,68,118,27,2.5,48,166,良
2015-03-02,71,50,93,122,30,2.7,47,169,良
2015-03-03,54,16,58,36,11,1.9,48,95,良
2015-03-04,47,23,47,84,30,2.4,36,98,优
2015-03-05,93,69,99,134,37,2.7,46,314,良
2015-03-06,154,117,152,174,42,3.1,55,350,中度污染
2015-03-07,141,108,153,182,54,2.9,49,338,轻度污染
2015-03-08,100,75,127,137,42,2.6,49,281,良
2015-03-09,50,19,51,34,17,1.8,51,75,优
2015-03-10,56,32,63,82,33,2.2,44,141,良
2015-03-11,58,33,65,77,32,2.2,53,120,良
2015-03-12,71,48,93,126,41,2.5,49,162,良
2015-03-13,60,30,71,65,34,2.2,54,120,良
2015-03-14,78,50,106,90,39,2.4,55,143,良
2015-03-15,95,50,139,81,37,2.3,58,181,良
2015-03-16,135,103,179,116,46,2.8,76,296,轻度污染
2015-03-17,94,70,138,42,28,2.5,76,258,良
2015-03-18,177,134,219,94,55,3.2,67,359,中度污染
2015-03-19,116,88,154,84,45,2.9,53,311,轻度污染
2015-03-20,74,42,98,60,31,2.3,63,177,良
2015-03-21,75,30,99,47,30,1.9,69,172,良
2015-03-22,71,26,93,40,29,1.9,51,117,良
2015-03-23,86,30,123,46,31,1.9,55,280,良
2015-03-24,81,49,112,72,39,1.9,59,258,良
2015-03-25,103,78,143,49,33,2.0,65,319,轻度污染
2015-03-26,80,59,95,53,34,1.8,75,235,良
2015-03-27,109,94,128,87,44,2.1,71,295,轻度污染
2015-03-28,98,73,136,82,40,2.1,69,236,良
2015-03-29,91,52,132,63,40,1.9,87,185,良
2015-03-30,105,79,154,52,38,2.0,91,275,轻度污染
2015-03-31,138,106,185,29,26,2.3,75,333,轻度污染
2015-04-01,42,22,42,11,18,2.0,56,48,优
2015-04-02,70,51,71,28,31,2.4,43,253,良
2015-04-03,62,45,68,20,26,1.9,48,158,良
2015-04-04,103,77,104,21,29,2.1,37,297,轻度污染
2015-04-05,50,19,50,12,15,1.4,65,90,优
2015-04-06,50,22,50,20,21,1.5,47,128,优
2015-04-07,61,39,71,28,29,1.6,61,241,良
2015-04-08,115,87,124,30,33,2.0,52,338,轻度污染
2015-04-09,53,33,57,17,25,1.7,61,100,良
2015-04-10,64,38,78,32,39,1.8,65,161,良
2015-04-11,73,36,96,28,34,1.7,66,171,良
2015-04-12,66,20,81,9,9,1.4,60,145,良
2015-04-13,59,29,67,17,21,1.6,71,94,良
2015-04-14,98,73,139,51,48,2.0,77,298,良
2015-04-15,148,95,245,66,40,1.7,72,331,轻度污染
2015-04-16,129,50,208,17,19,1.2,58,299,轻度污染
2015-04-17,107,55,164,38,35,1.5,64,234,轻度污染
2015-04-18,114,66,179,31,38,1.5,53,304,轻度污染
2015-04-19,66,37,82,17,22,1.3,52,213,良
2015-04-20,96,70,142,35,36,1.5,71,337,良
2015-04-21,100,63,150,32,35,1.5,66,325,良
2015-04-22,86,45,123,36,34,1.4,69,259,良
2015-04-23,94,52,138,43,38,1.5,86,268,良
2015-04-24,85,41,120,23,33,1.3,77,221,良
2015-04-25,85,51,119,40,45,1.5,87,186,良
2015-04-26,80,44,111,32,43,1.4,83,137,良
2015-04-27,81,60,111,36,34,1.4,98,159,良
2015-04-28,100,66,151,16,24,1.2,80,281,良
2015-04-29,120,90,190,29,38,1.5,125,320,轻度污染
