time_point,aqi,pm2_5,pm10,so2,no2,co,o3,rank,quality
2015-01-31,92,60,134,76,71,1.6,46,266,良
2015-02-01,103,78,149,90,73,1.7,39,251,轻度污染
2015-02-02,162,124,204,144,90,2.1,24,311,中度污染
2015-02-03,238,188,293,131,95,2.4,33,340,重度污染
2015-02-04,137,104,178,66,55,1.5,58,251,轻度污染
2015-02-05,61,34,72,52,51,1.1,56,108,良
2015-02-06,85,63,114,83,58,1.1,54,155,良
2015-02-07,122,91,194,77,64,1.6,45,265,轻度污染
2015-02-08,67,34,85,57,50,1.3,52,151,良
2015-02-09,84,51,118,57,46,1.1,58,203,良
2015-02-10,98,73,140,61,44,1.1,75,185,良
2015-02-11,206,156,262,130,96,2.4,55,352,重度污染
2015-02-12,152,116,195,110,79,2.3,47,272,中度污染
2015-02-13,166,127,218,100,73,2.1,67,299,中度污染
2015-02-14,129,98,200,54,34,1.1,106,225,轻度污染
2015-02-15,191,144,202,47,52,2.1,86,313,中度污染
2015-02-16,155,119,229,40,39,1.6,72,292,中度污染
2015-02-17,111,72,172,78,53,1.8,76,238,轻度污染
2015-02-18,123,93,161,100,42,1.7,83,291,轻度污染
2015-02-19,215,165,231,118,43,1.8,69,328,重度污染
2015-02-20,84,62,89,54,30,1.5,56,262,良
2015-02-21,162,123,159,64,37,1.6,45,348,中度污染
2015-02-22,124,50,199,32,18,0.9,71,262,轻度污染
2015-02-23,91,51,133,85,44,1.2,55,250,良
2015-02-24,120,89,190,51,26,1.1,78,314,轻度污染
2015-02-25,184,139,235,58,39,2.0,82,345,中度污染
2015-02-26,135,103,169,122,54,2.1,72,340,轻度污染
2015-02-27,73,45,95,67,40,1.2,59,295,良
2015-02-28,92,69,120,73,50,1.5,58,328,良
2015-03-01,108,81,140,64,44,1.3,74,332,轻度污染
2015-03-02,88,55,127,47,34,1.0,75,254,良
2015-03-03,105,43,159,35,29,0.9,72,300,轻度污染
2015-03-04,63,29,76,50,43,1.0,68,226,良
2015-03-05,88,58,126,70,53,1.2,68,300,良
2015-03-06,94,70,139,52,38,1.0,86,269,良
2015-03-07,100,75,137,42,41,0.9,82,275,良
2015-03-08,139,106,180,61,55,1.3,61,333,轻度污染
2015-03-09,91,57,131,54,40,1.1,69,278,良
2015-03-10,83,35,115,51,52,0.9,75,265,良
2015-03-11,92,58,133,55,46,1.0,69,292,良
2015-03-12,142,108,223,86,67,1.4,89,336,轻度污染
2015-03-13,190,143,276,149,89,2.8,80,353,中度污染
2015-03-14,117,74,184,66,72,1.5,95,249,轻度污染
2015-03-15,142,108,234,59,58,1.3,103,304,轻度污染
2015-03-16,108,81,152,38,38,1.1,88,243,轻度污染
2015-03-17,177,134,234,63,64,1.8,58,344,中度污染
2015-03-18,138,105,193,120,85,2.3,49,347,轻度污染
2015-03-19,190,143,273,137,104,2.3,51,359,中度污染
2015-03-20,177,134,284,97,78,1.7,73,338,中度污染
2015-03-21,136,81,221,46,43,1.1,94,334,轻度污染
2015-03-22,190,56,331,67,63,1.4,62,357,中度污染
2015-03-23,115,65,181,99,69,1.9,79,338,轻度污染
2015-03-24,134,76,218,60,55,1.3,98,353,轻度污染
2015-03-25,89,48,128,32,44,0.9,102,283,良
2015-03-26,97,63,144,33,61,1.0,129,289,良
2015-03-27,96,72,151,41,47,0.9,113,262,良
2015-03-28,138,88,226,38,46,1.2,104,337,轻度污染
2015-03-30,160,91,269,38,40,1.1,162,338,中度污染
2015-03-31,126,96,165,35,53,1.4,134,318,轻度污染
2015-04-01,83,61,81,46,57,1.7,38,280,良
2015-04-02,82,60,75,22,38,1.2,59,292,良
2015-04-03,110,83,118,40,50,1.6,97,330,轻度污染
2015-04-04,196,148,215,86,74,2.1,78,343,中度污染
2015-04-05,215,165,235,46,73,1.9,126,339,重度污染
2015-04-06,88,56,127,48,35,1.2,82,293,良
2015-04-07,85,63,115,72,59,1.3,90,321,良
2015-04-08,89,61,128,30,45,0.9,84,309,良
2015-04-09,92,68,120,31,34,0.9,112,306,良
2015-04-10,106,80,144,33,34,0.9,132,312,轻度污染
2015-04-11,104,76,158,36,24,0.9,136,303,轻度污染
2015-04-12,77,50,103,18,21,0.9,129,241,良
2015-04-13,72,53,75,17,39,1.1,56,224,良
2015-04-14,83,61,110,35,35,1.0,124,196,良
